,ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,mm,day,year,zipcode
4936577,196591045,04/30/2019,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,S,121,0.0,25-44,M,WHITE HISPANIC,947624.0,168940.0,40.630310297000044,-74.13195349599994,04,30,2019,10310
4936579,196588640,04/30/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553004,F,S,123,0.0,25-44,M,WHITE,914928.0,125757.0,40.51158633800003,-74.24930372699998,04,30,2019,10307
4936604,196625253,04/30/2019,157.0,RAPE 1,104.0,RAPE,PL 1303501,F,S,120,0.0,45-64,M,WHITE HISPANIC,962748.0,174174.0,40.64472613100002,-74.07748315899995,04,30,2019,10301
4936627,196593748,04/30/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,122,0.0,25-44,M,WHITE,954801.0,148466.0,40.57414012800007,-74.10600776499997,04,30,2019,10306
4936688,196593750,04/30/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0.0,45-64,M,WHITE HISPANIC,962822.0,174282.0,40.645022746000045,-74.077216847,04,30,2019,10301
4936703,196599218,04/30/2019,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,S,121,0.0,25-44,F,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,04,30,2019,10303
4936709,196625516,04/30/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,65+,F,BLACK,938676.0,153149.0,40.58692579000007,-74.16408371599994,04,30,2019,10314
4936772,196621761,04/30/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,18-24,F,WHITE,938676.0,153149.0,40.58692579000007,-74.16408371599994,04,30,2019,10314
4936789,196623674,04/30/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,0.0,45-64,M,BLACK,963199.0,170974.0,40.63594390100008,-74.07584801199994,04,30,2019,10301
4936791,196625251,04/30/2019,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,S,121,0.0,18-24,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,04,30,2019,10303
4936827,196619775,04/30/2019,750.0,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,S,122,4.0,45-64,M,BLACK,966300.0,157946.0,40.60019157700003,-74.06464050099999,04,30,2019,10305
4936842,196625753,04/30/2019,793.0,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,S,120,0.0,25-44,M,BLACK HISPANIC,961049.0,165071.0,40.61973604100008,-74.083574147,04,30,2019,10305
4936870,196601993,04/30/2019,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,S,122,0.0,18-24,M,BLACK,943100.0,143034.0,40.559183771000036,-74.14809423699995,04,30,2019,10308
4936872,196593746,04/30/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,123,0.0,45-64,M,WHITE,914928.0,125757.0,40.51158633800003,-74.24930372699998,04,30,2019,10307
4936881,196581577,04/30/2019,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,S,122,0.0,18-24,M,BLACK,954159.0,144733.0,40.56389161900006,-74.10830212899998,04,30,2019,10306
4936914,196588641,04/30/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,123,0.0,25-44,M,WHITE,928514.0,137989.0,40.54525655900005,-74.20054537999994,04,30,2019,10309
4936918,196593749,04/30/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0.0,25-44,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,04,30,2019,10301
4936923,196625250,04/30/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510D,F,S,120,0.0,18-24,M,BLACK,959415.0,174782.0,40.64638623900004,-74.08949574099995,04,30,2019,10301
4936935,196625517,04/30/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,120,0.0,25-44,M,WHITE,949942.0,170297.0,40.63404425200008,-74.12360937499993,04,30,2019,10310
4936996,196625754,04/30/2019,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,S,120,0.0,<18,M,BLACK,962154.0,166846.0,40.624610870000026,-74.07959962099994,04,30,2019,10305
4937003,196625515,04/30/2019,177.0,SEXUAL ABUSE,116.0,SEX CRIMES,PL 1306504,F,S,120,0.0,45-64,M,WHITE HISPANIC,962748.0,174174.0,40.64472613100002,-74.07748315899995,04,30,2019,10301
4937009,196601992,04/30/2019,157.0,RAPE 1,104.0,RAPE,PL 1303502,F,S,120,0.0,25-44,M,BLACK,962748.0,174174.0,40.64472613100002,-74.07748315899995,04,30,2019,10301
4937050,196542003,04/29/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,120,0.0,<18,M,BLACK,961738.0,170590.0,40.63488631000007,-74.08111069899995,04,29,2019,10301
4937075,196577138,04/29/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,121,0.0,25-44,M,WHITE HISPANIC,944874.0,168302.0,40.628547326000046,-74.14185714899995,04,29,2019,10303
4937098,196553317,04/29/2019,748.0,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155002,M,S,120,0.0,25-44,M,WHITE HISPANIC,962822.0,174282.0,40.645022746000045,-74.077216847,04,29,2019,10301
4937115,196571452,04/29/2019,665.0,MAKING TERRORISTIC THREAT,126.0,MISCELLANEOUS PENAL LAW,PL 4902001,F,S,120,0.0,45-64,M,WHITE,963109.0,169402.0,40.63162888100004,-74.07616735699997,04,29,2019,10301
4937118,196553314,04/29/2019,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,S,120,0.0,25-44,M,WHITE,962822.0,174282.0,40.645022746000045,-74.077216847,04,29,2019,10301
4937171,196576966,04/29/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,121,0.0,18-24,F,BLACK,942822.0,166353.0,40.623188378000066,-74.14923769499995,04,29,2019,10303
4937181,196555267,04/29/2019,748.0,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,S,120,0.0,45-64,M,WHITE,962822.0,174282.0,40.645022746000045,-74.077216847,04,29,2019,10301
4937193,196555266,04/29/2019,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,S,120,0.0,45-64,M,WHITE,962822.0,174282.0,40.645022746000045,-74.077216847,04,29,2019,10301
4937209,196577135,04/29/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,S,120,0.0,25-44,M,BLACK,961414.0,172675.0,40.640608359000055,-74.08228510499998,04,29,2019,10301
4937212,196553315,04/29/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511002,M,S,122,4.0,25-44,M,BLACK,966300.0,157946.0,40.60019157700003,-74.06464050099999,04,29,2019,10305
4937217,196573176,04/29/2019,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,S,120,0.0,45-64,M,BLACK,961162.0,167633.0,40.62676848900003,-74.08317587199997,04,29,2019,10301
4937219,196571451,04/29/2019,117.0,RECKLESS ENDANGERMENT 1,126.0,MISCELLANEOUS PENAL LAW,PL 1202500,F,S,120,0.0,45-64,M,WHITE,963109.0,169402.0,40.63162888100004,-74.07616735699997,04,29,2019,10301
4937240,196542002,04/29/2019,441.0,"LARCENY,GRAND OF AUTO",110.0,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,S,120,0.0,<18,M,BLACK,961738.0,170590.0,40.63488631000007,-74.08111069899995,04,29,2019,10301
4937265,196542298,04/29/2019,969.0,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,S,122,0.0,25-44,M,WHITE HISPANIC,947997.0,141293.0,40.55442643700008,-74.13046134999998,04,29,2019,10308
4937304,196556926,04/29/2019,112.0,MENACING 1ST DEGREE (VICT NOT,126.0,MISCELLANEOUS PENAL LAW,PL 1201800,F,S,120,0.0,25-44,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,04,29,2019,10301
4937315,196564305,04/29/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,18-24,M,BLACK,938676.0,153149.0,40.58692579000007,-74.16408371599994,04,29,2019,10314
4937346,196569294,04/29/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200003,M,S,122,0.0,25-44,M,WHITE,937265.0,142378.0,40.55735418300002,-74.16908893699997,04,29,2019,10312
4937367,196553313,04/29/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,120,0.0,25-44,M,WHITE,962822.0,174282.0,40.645022746000045,-74.077216847,04,29,2019,10301
4937375,196553316,04/29/2019,115.0,RECKLESS ENDANGERMENT 2,355.0,OFFENSES AGAINST THE PERSON,PL 1202000,M,S,120,0.0,25-44,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,04,29,2019,10301
4937407,196569293,04/29/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,123,0.0,18-24,M,WHITE,926336.0,137054.0,40.54267621300004,-74.20837401899995,04,29,2019,10309
4937449,196569295,04/29/2019,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,S,120,0.0,25-44,M,BLACK,963167.0,169529.0,40.63197760700007,-74.07595879299998,04,29,2019,10301
4937467,196573177,04/29/2019,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,S,120,0.0,25-44,M,BLACK,961162.0,167633.0,40.62676848900003,-74.08317587199997,04,29,2019,10301
4937482,196553312,04/29/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,123,0.0,18-24,M,WHITE,914928.0,125757.0,40.51158633800003,-74.24930372699998,04,29,2019,10307
4937484,196575712,04/29/2019,792.0,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 265031C,F,S,123,0.0,25-44,M,WHITE,914928.0,125757.0,40.51158633800003,-74.24930372699998,04,29,2019,10307
4937503,196566861,04/29/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,123,0.0,25-44,M,WHITE,914928.0,125757.0,40.51158633800003,-74.24930372699998,04,29,2019,10307
4937521,196553311,04/29/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0.0,45-64,M,WHITE,962822.0,174282.0,40.645022746000045,-74.077216847,04,29,2019,10301
4937537,196516372,04/28/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,122,0.0,25-44,M,WHITE,941063.0,144361.0,40.56281643900007,-74.15543355899997,04,28,2019,10308
4937538,196513292,04/28/2019,793.0,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,S,120,0.0,18-24,M,BLACK,960577.0,162285.0,40.61208780100003,-74.08526457599999,04,28,2019,10304
4937543,196513293,04/28/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,121,0.0,25-44,M,WHITE,943379.0,161027.0,40.60857221500004,-74.14719897399993,04,28,2019,10314
4937611,196534644,04/28/2019,969.0,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,S,122,0.0,25-44,M,BLACK,954827.0,148519.0,40.57428568800003,-74.10591440499995,04,28,2019,10306
4937639,196516373,04/28/2019,759.0,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,S,120,0.0,18-24,M,BLACK,960577.0,162285.0,40.61208780100003,-74.08526457599999,04,28,2019,10304
4937714,196516723,04/28/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,122,0.0,25-44,M,WHITE,953904.0,151581.0,40.582687159000045,-74.10925064099996,04,28,2019,10306
4937751,196533496,04/28/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,123,0.0,25-44,M,WHITE,922403.0,133479.0,40.532836987000046,-74.22249208799997,04,28,2019,10309
4937777,196516722,04/28/2019,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,S,121,0.0,25-44,M,WHITE HISPANIC,941126.0,166680.0,40.62407783000003,-74.15534927899995,04,28,2019,10303
4937791,196513294,04/28/2019,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,S,121,0.0,45-64,M,BLACK,946845.0,171026.0,40.63603266300004,-74.13477154899994,04,28,2019,10310
4937855,196528432,04/28/2019,969.0,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,S,121,0.0,25-44,M,WHITE HISPANIC,940758.0,167401.0,40.62605502100007,-74.15667958699999,04,28,2019,10303
4937871,196525037,04/28/2019,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,S,120,0.0,18-24,M,WHITE,962822.0,174282.0,40.645022746000045,-74.077216847,04,28,2019,10301
4937899,196513617,04/28/2019,507.0,"CONTROLLED SUBSTANCE, POSSESSI",117.0,DANGEROUS DRUGS,PL 2200603,F,S,121,0.0,25-44,F,WHITE HISPANIC,946845.0,171026.0,40.63603266300004,-74.13477154899994,04,28,2019,10310
4937903,196513616,04/28/2019,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,S,120,0.0,<18,F,BLACK,960577.0,162285.0,40.61208780100003,-74.08526457599999,04,28,2019,10304
4937968,196538450,04/28/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200002,M,S,122,0.0,25-44,M,WHITE,954801.0,148466.0,40.57414012800007,-74.10600776499997,04,28,2019,10306
4937981,196535912,04/28/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,122,0.0,45-64,M,WHITE,941541.0,140389.0,40.55191639100008,-74.15368813599997,04,28,2019,10308
4938029,196487387,04/27/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,120,0.0,25-44,F,WHITE HISPANIC,949240.0,170487.0,40.634563015000026,-74.12613958599997,04,27,2019,10310
4938048,196496917,04/27/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,25-44,F,BLACK HISPANIC,942825.0,166367.0,40.623226819000074,-74.14922697299994,04,27,2019,10303
4938139,196492729,04/27/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0.0,25-44,M,WHITE HISPANIC,963040.0,170164.0,40.633720244000074,-74.07641834199995,04,27,2019,10301
4938145,196487386,04/27/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,121,0.0,25-44,M,WHITE HISPANIC,945527.0,169041.0,40.630578601000025,-74.13950889999995,04,27,2019,10310
4938149,196490239,04/27/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,123,0.0,25-44,M,WHITE,922958.0,139123.0,40.54833251100007,-74.22054663999995,04,27,2019,10309
4938172,196506924,04/27/2019,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,S,120,0.0,25-44,M,WHITE HISPANIC,962262.0,167638.0,40.62678501200002,-74.07921314399994,04,27,2019,10301
4938173,196506925,04/27/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,123,0.0,18-24,F,WHITE,914928.0,125757.0,40.51158633800003,-74.24930372699998,04,27,2019,10307
4938187,196511638,04/27/2019,509.0,POSSESSION HYPODERMIC INSTRUME,235.0,DANGEROUS DRUGS,PL 2204500,M,S,121,0.0,25-44,F,WHITE,933134.0,158896.0,40.602669889000026,-74.18408027299995,04,27,2019,10311
4938221,196512900,04/27/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,120,0.0,25-44,M,ASIAN / PACIFIC ISLANDER,957253.0,170274.0,40.634006423000066,-74.09726858299997,04,27,2019,10301
4938229,196503673,04/27/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,122,0.0,25-44,F,WHITE HISPANIC,962842.0,157829.0,40.59986275600005,-74.07709259599994,04,27,2019,10305
4938254,196510533,04/27/2019,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,S,121,0.0,18-24,M,WHITE,942825.0,166367.0,40.623226819000074,-74.14922697299994,04,27,2019,10303
4938306,196531875,04/27/2019,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,S,123,0.0,25-44,F,WHITE,914928.0,125757.0,40.51158633800003,-74.24930372699998,04,27,2019,10307
4938325,196501839,04/27/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,25-44,F,ASIAN / PACIFIC ISLANDER,938676.0,153149.0,40.58692579000007,-74.16408371599994,04,27,2019,10314
4938360,196500729,04/27/2019,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,S,122,0.0,25-44,F,BLACK,951401.0,161032.0,40.60861930900006,-74.11830768099996,04,27,2019,10310
4938362,196501838,04/27/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,25-44,M,WHITE,963152.0,171634.0,40.63775534800004,-74.07601941699994,04,27,2019,10301
4938379,196489993,04/27/2019,566.0,"MARIJUANA, POSSESSION",678.0,MISCELLANEOUS PENAL LAW,PL 2211000,V,S,122,0.0,25-44,M,BLACK,941798.0,140474.0,40.552150933000064,-74.15276386699999,04,27,2019,10308
4938414,196513059,04/27/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,122,0.0,45-64,M,WHITE,961592.0,155484.0,40.593423098000066,-74.08158603399994,04,27,2019,10305
4938421,196512673,04/27/2019,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,S,120,0.0,18-24,M,WHITE HISPANIC,954652.0,170721.0,40.63522503300004,-74.106641643,04,27,2019,10302
4938498,196505348,04/27/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,120,0.0,18-24,M,BLACK,964285.0,163743.0,40.616098841000046,-74.07191377699995,04,27,2019,10305
4938506,196511637,04/27/2019,117.0,RECKLESS ENDANGERMENT 1,126.0,MISCELLANEOUS PENAL LAW,PL 1202500,F,S,120,0.0,18-24,M,WHITE HISPANIC,954652.0,170721.0,40.63522503300004,-74.106641643,04,27,2019,10302
4938524,196503672,04/27/2019,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 12005BC,F,S,120,0.0,25-44,F,WHITE HISPANIC,954652.0,170721.0,40.63522503300004,-74.106641643,04,27,2019,10302
4938543,196456650,04/26/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,120,0.0,45-64,M,WHITE,958666.0,161598.0,40.61019681700003,-74.09214482499993,04,26,2019,10304
4938551,196487227,04/26/2019,493.0,"STOLEN PROPERTY-MOTOR VEH 2ND,",111.0,POSSESSION OF STOLEN PROPERTY,PL 1654505,F,S,121,0.0,25-44,M,BLACK,949093.0,159443.0,40.60424897600007,-74.12661169999996,04,26,2019,10314
4938603,196486631,04/26/2019,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 16515M9,M,S,122,4.0,25-44,M,WHITE,954827.0,148519.0,40.57428568800003,-74.10591440499995,04,26,2019,10306
4938614,196458910,04/26/2019,792.0,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 265031B,F,S,120,0.0,25-44,F,BLACK,961580.0,163524.0,40.61549122300004,-74.08165622999995,04,26,2019,10305
4938640,196460379,04/26/2019,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,S,120,0.0,25-44,F,BLACK,963513.0,168737.0,40.62980455100006,-74.07470979899993,04,26,2019,10301
4938645,196481377,04/26/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,123,0.0,25-44,M,WHITE,933868.0,138600.0,40.54696566500007,-74.18128573699995,04,26,2019,10312
4938658,196481380,04/26/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511002,M,S,121,0.0,18-24,M,WHITE HISPANIC,944622.0,170216.0,40.63379972100006,-74.14277624099998,04,26,2019,10303
4938672,196485129,04/26/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,122,0.0,25-44,F,BLACK,953533.0,146811.0,40.56959317600007,-74.11056460799993,04,26,2019,10306
4938691,196452039,04/26/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,121,0.0,25-44,M,WHITE HISPANIC,944110.0,167490.0,40.62631513000007,-74.14460469699995,04,26,2019,10303
4938707,196467716,04/26/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,122,0.0,45-64,M,WHITE,954801.0,148466.0,40.57414012800007,-74.10600776499997,04,26,2019,10306
4938738,196467718,04/26/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0.0,18-24,M,ASIAN / PACIFIC ISLANDER,962822.0,174282.0,40.645022746000045,-74.077216847,04,26,2019,10301
4938847,196481378,04/26/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,120,0.0,18-24,F,BLACK HISPANIC,958744.0,173303.0,40.64232479700007,-74.09190813199997,04,26,2019,10301
4938856,196477870,04/26/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,0.0,25-44,M,BLACK HISPANIC,960711.0,162994.0,40.61403421600005,-74.08478441999995,04,26,2019,10305
4938858,196484009,04/26/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,45-64,M,WHITE,961679.0,171320.0,40.63688985400006,-74.08132571399995,04,26,2019,10301
4938873,196486850,04/26/2019,490.0,"STOLEN PROPERTY 3,POSSESSION",232.0,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,S,122,11.0,25-44,M,BLACK,957135.0,161714.0,40.610510660000045,-74.09765933899995,04,26,2019,10304
4938883,196481379,04/26/2019,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,S,120,0.0,25-44,M,WHITE HISPANIC,963248.0,173085.0,40.641738260000075,-74.075678037,04,26,2019,10301
4938919,196452038,04/26/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,120,0.0,18-24,M,WHITE,962873.0,174172.0,40.64472094400003,-74.07703271999998,04,26,2019,10301
4938927,196463954,04/26/2019,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,S,121,0.0,25-44,F,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,04,26,2019,10303
4938936,196481376,04/26/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,120,0.0,18-24,F,BLACK,958744.0,173303.0,40.64232479700007,-74.09190813199997,04,26,2019,10301
4938957,196486849,04/26/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,18-24,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,04,26,2019,10303
4938982,196471589,04/26/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,45-64,F,BLACK,937077.0,149100.0,40.57580373900004,-74.16981239899997,04,26,2019,10312
4939000,196456649,04/26/2019,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,S,121,0.0,65+,M,ASIAN / PACIFIC ISLANDER,938049.0,166282.0,40.62296989200007,-74.16643096699994,04,26,2019,10303
4939020,196458909,04/26/2019,792.0,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 265031B,F,S,120,0.0,18-24,M,BLACK,961580.0,163524.0,40.61549122300004,-74.08165622999995,04,26,2019,10305
4939024,196467719,04/26/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0.0,18-24,M,ASIAN / PACIFIC ISLANDER,962822.0,174282.0,40.645022746000045,-74.077216847,04,26,2019,10301
